Hierarchical Name, Code Type, Description, Aggregate, List Order, Hierarchical Name, File Type, Classification, Folder Location, Coverage, Number Of Coding References, Reference Number, Coded By Initials, Modified On, Coded Text
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_King_Reatha, Document, , Files\\HM, 0.0010, 2, 1, YD, 11/30/2020 9:26:04 AM, "If you were a grown man, and you were a black man, nine times out of ten, you would be called ""uncle"" or ""auntie"" if you were an older woman. So, but now that's an insult. We think it's an insult, but don't you show reaction to it."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_King_Reatha, Document, , Files\\HM, 0.0010, 2, 2, NS, 9/10/2020 7:39:11 PM, "So, but now that's an insult. We think it's an insult, but don't you show reaction to it. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_King-Miller_C., Document, , Files\\HM, 0.0005, 2, 1, NS, 9/10/2020 7:39:11 PM, " If he went for a job, he will be harassed, and I don't know this to this day, and I didn't ask."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_King-Miller_C., Document, , Files\\HM, 0.0005, 2, 2, YD, 11/30/2020 9:26:04 AM, "If he went for a job, he will be harassed, and I don't know this to this day, and I didn't ask"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Ladner_Joyce, Document, , Files\\HM, 0.0006, 3, 1, NS, 9/10/2020 7:39:11 PM, " And every time, as I said every time, in some places, you stepped outside a movement office or a house where you're staying, cops arrested you; they harassed and harassed"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Ladner_Joyce, Document, , Files\\HM, 0.0006, 3, 2, JL, 11/30/2020 9:18:12 AM, " And every time, as I said every time, in some places, you stepped outside a movement office or a house where you're staying, cops arrested you; they harassed and harassed."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Ladner_Joyce, Document, , Files\\HM, 0.0006, 3, 3, YD, 11/30/2020 9:26:04 AM, "And every time, as I said every time, in some places, you stepped outside a movement office or a house where you're staying, cops arrested you; they harassed and harassed."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Langford_Anna, Document, , Files\\HM, 0.0010, 3, 1, NS, 9/10/2020 7:39:11 PM, "And you know how, at that time, women were after uniforms and he became quite a ladies man."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Langford_Anna, Document, , Files\\HM, 0.0010, 3, 2, JL, 11/30/2020 9:18:12 AM, "And you know how, at that time, women were after uniforms and he became quite a ladies man. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Langford_Anna, Document, , Files\\HM, 0.0010, 3, 3, YD, 11/30/2020 9:26:04 AM, "And you know how, at that time, women were after uniforms and he became quite a ladies man."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lawson_Jennifer, Document, , Files\\HM, 0.0004, 3, 1, NS, 9/10/2020 7:39:11 PM, " But these were black policemen and they started sort of this kind of harassment of, so where are you all going, you know."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lawson_Jennifer, Document, , Files\\HM, 0.0004, 3, 2, JL, 11/30/2020 9:18:12 AM, "But these were black policemen and they started sort of this kind of harassment of, so where are you all going, you know."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lawson_Jennifer, Document, , Files\\HM, 0.0004, 3, 3, YD, 11/30/2020 9:26:04 AM, "But these were black policemen and they started sort of this kind of harassment of, so where are you all going, you know."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Leavell_Dorothy, Document, , Files\\HM, 0.0027, 2, 1, JL, 11/30/2020 9:18:12 AM, " Our position was not who won the election, but what concerned us and grieved us that, that this rich country, even though it had been, been raped and plundered and whatever over the years by many dictators and all who came into power, almost every regime that had been there had stolen the country just--I mean the resources were just really stolen."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Leavell_Dorothy, Document, , Files\\HM, 0.0027, 2, 2, NS, 9/10/2020 7:39:11 PM, "Our position was not who won the election, but what concerned us and grieved us that, that this rich country, even though it had been, been raped and plundered and whatever over the years by many dictators and all who came into power, almost every regime that had been there had stolen the country just--I mean the resources were just really stolen. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Elma, Document, , Files\\HM, 0.0010, 3, 1, NS, 9/10/2020 7:39:11 PM, " You insult yourself when you say ""This is all we can do, our scope is limited."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Elma, Document, , Files\\HM, 0.0010, 3, 2, JL, 11/30/2020 9:18:12 AM, "You insult yourself when you say ""This is all we can do, our scope is limited."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Elma, Document, , Files\\HM, 0.0010, 3, 3, YD, 11/30/2020 9:26:04 AM, "You insult yourself when you say ""This is all we can do, our scope is limited."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Samella, Document, , Files\\HM, 0.0006, 3, 1, JL, 11/30/2020 9:18:12 AM, "He said he was doing it for the brothers. I said, but it's an insult, Charles. And he said, you got--but we, we got our foot in the door. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Samella, Document, , Files\\HM, 0.0006, 3, 2, NS, 9/10/2020 7:39:11 PM, "I said, but it's an insult, Charles"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Samella, Document, , Files\\HM, 0.0006, 3, 3, YD, 11/30/2020 9:26:04 AM, "I said, but it's an insult, Charles"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Tina, Document, , Files\\HM, 0.0010, 3, 1, JL, 11/30/2020 9:18:12 AM, "He opened the door. I met him. And I remember her saying to her--to him, ""We're not gonna be able to stay long because we're meeting some people across the street at the Playboy Club."" "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Tina, Document, , Files\\HM, 0.0010, 3, 2, NS, 9/10/2020 7:39:11 PM, "And I remember her saying to her--to him, ""We're not gonna be able to stay long because we're meeting some people across the street at the Playboy Club."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lewis_Tina, Document, , Files\\HM, 0.0010, 3, 3, YD, 11/30/2020 9:26:04 AM, "And I remember her saying to her--to him, ""We're not gonna be able to stay long because we're meeting some people across the street at the Playboy Club."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lillie_Charisse, Document, , Files\\HM, 0.0026, 3, 1, NS, 9/10/2020 7:39:11 PM, "Speaker 1: Okay, you know. Well, the appointment of [Supreme Court Justice] Clarence Thomas, I mean it--you're now in a capacity on this ABA [American Bar Association] Committee to review qualifications. In retrospect, do you think that he was really qualified when he--(unclear)--(simultaneous)-- "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lillie_Charisse, Document, , Files\\HM, 0.0026, 3, 2, JL, 11/30/2020 9:18:12 AM, "Well, the appointment of [Supreme Court Justice] Clarence Thomas, I mean it--you're now in a capacity on this ABA [American Bar Association] Committee to review qualifications. In retrospect, do you think that he was really qualified when he--(unclear)--(simultaneous)-- "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lillie_Charisse, Document, , Files\\HM, 0.0026, 3, 3, YD, 11/30/2020 9:26:04 AM, "Well, the appointment of [Supreme Court Justice] Clarence Thomas, I mean it--you're now in a capacity on this ABA [American Bar Association] Committee to review qualifications."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lowery_Evelyn, Document, , Files\\HM, 0.0054, 2, 1, NS, 9/10/2020 7:39:11 PM, "We with the school board have sponsored seminar--conferences and they have let us come in for several years and they've provided about two thousand students who needed it to, to talk about child abuse, talk about the male child, to talk about drugs, to talk about HIV/AIDS, talk about teen pregnancy."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Lowery_Evelyn, Document, , Files\\HM, 0.0054, 2, 2, JL, 11/30/2020 9:18:12 AM, "We with the school board have sponsored seminar--conferences and they have let us come in for several years and they've provided about two thousand students who needed it to, to talk about child abuse, talk about the male child, to talk about drugs, to talk about HIV/AIDS, talk about teen pregnancy. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Madgett_Naomi, Document, , Files\\HM, 0.0007, 2, 1, NS, 9/10/2020 7:39:11 PM, "And rather than to insult them, I said, ""I know you have found your own successful way of introducing a unit, uni- unit of poetry into the classroom, but here is an alternative."" "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Madgett_Naomi, Document, , Files\\HM, 0.0007, 2, 2, YD, 11/30/2020 9:26:04 AM, "And rather than to insult them, I said, ""I know you have found your own successful way of introducing a unit, uni- unit of poetry into the classroom, but here is an alternative."""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Madison_Paula, Document, , Files\\HM, 0.0007, 2, 1, NS, 9/10/2020 7:39:11 PM, But ultimately a certain amount of harassment by the teachers went on towards him.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Madison_Paula, Document, , Files\\HM, 0.0007, 2, 2, YD, 11/30/2020 9:26:04 AM, But ultimately a certain amount of harassment by the teachers went on towards him.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Malveaux_Antoinette, Document, , Files\\HM, 0.0046, 2, 1, NS, 9/10/2020 7:39:11 PM, " Right now I have a summer tan, but she, she and my great-grandfather often times in order to make sure that they weren't harassed on the streets when they were driving through either late at night or whatever by hostile whites, Mamoo would get in the back seat of the car that Papoo [ph.] drove for the white family. I don't remember their name. My mom knows their names. And, and he would pretend that he was driving this white lady, like 'Driving Miss Daisy,' where they needed to go so that they wouldn't be harassed. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Malveaux_Antoinette, Document, , Files\\HM, 0.0046, 2, 2, YD, 11/30/2020 9:26:04 AM, "Right now I have a summer tan, but she, she and my great-grandfather often times in order to make sure that they weren't harassed on the streets when they were driving through either late at night or whatever by hostile whites, Mamoo would get in the back seat of the car that Papoo [ph.] drove for the white family. I don't remember their name. My mom knows their names. And, and he would pretend that he was driving this white lady, like 'Driving Miss Daisy,' where they needed to go so that they wouldn't be harassed"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Manning_Blanche, Document, , Files\\HM, 0.0005, 4, 1, NS, 9/10/2020 7:39:11 PM,  And this was an outrage to me.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Manning_Blanche, Document, , Files\\HM, 0.0005, 4, 2, YD, 11/30/2020 9:26:04 AM, And this was an outrage to me.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Manning_Blanche, Document, , Files\\HM, 0.0005, 4, 3, NS, 9/10/2020 7:39:11 PM, And I didn't--I thought it was an outrage.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Manning_Blanche, Document, , Files\\HM, 0.0005, 4, 4, YD, 11/30/2020 9:26:04 AM, And I didn't--I thought it was an outrage.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 1, NS, 9/10/2020 7:39:11 PM, " And my mother was furious and she, my mother cursed a lot and she cursed the doctor out and everybody around and the doctor got very angry and instead of putting Negro or colored on my birth certificate, I had black on my birth certificate, which was a big insult in 1942."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 2, YD, 11/30/2020 9:26:04 AM, "And my mother was furious and she, my mother cursed a lot and she cursed the doctor out and everybody around and the doctor got very angry and instead of putting Negro or colored on my birth certificate, I had black on my birth certificate, which was a big insult in 1942"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 3, YD, 11/30/2020 9:26:04 AM, "And the one, I can't remember how I found this job, it had to be in the paper, but the one company was Playboy [Playboy Enterprises, Inc.] that hired everybody. And I got a job at Playboy handling the bank accounts for the clubs."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 4, NS, 9/10/2020 7:39:11 PM, "Speaker 1: I wanna though go back to Playboy. And what was the company like at that point in time? And what office were you, you know, where was the office? "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 5, YD, 11/30/2020 9:26:04 AM, I wanna though go back to Playboy.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 6, YD, 11/30/2020 9:26:04 AM, "Speaker 1: 'Cause he was quite an icon there-- Speaker 2: Um-hm. Speaker 1: --and the Playboy, I mean anything Playboy--"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 7, NS, 9/10/2020 7:39:11 PM, "And so I was, I ended up being there for five years and the young lady that I met at Playboy [Playboy Enterprises, Inc.], we both started at the same time and at that time I think there were maybe two or three other blacks in reservations, and after a while you're supposed to go on days, and I never, I didn't get on days and I'm watching other people get on days even the young woman I started with, and then I know what happened."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 8, YD, 11/30/2020 9:26:04 AM, "And so I was, I ended up being there for five years and the young lady that I met at Playboy [Playboy Enterprises, Inc.], we both started at the same time and at that time I think there were maybe two or three other blacks in reservations, and after a while you're supposed to go on days, and I never, I didn't get on days and I'm watching other people get on days even the young woman I started with, and then I know what happened."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Massey_Shirley, Document, , Files\\HM, 0.0117, 9, 9, NS, 9/10/2020 7:39:11 PM, "Speaker 1: And that's, the last question goes to legacy. And I want, I want you to think in terms--I'm going to ask you about your legacy, but I want you to think in terms of, you know, a building [Shirley A. Massey Executive Conference Center] at Morehouse [Morehouse College, Atlanta, Georgia] now in your honor when you were the, the, you know the daughter of a woman [Anne Johnson] who had been, you know, who didn't know, I mean she had been black and white and raped--but loving parents though, but when you think of that, how do you think of your legacy and what people say is sort of quintessentially Shirley Massey [HistoryMaker Shirley Anne Massey]."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Matlock_Frances, Document, , Files\\HM, 0.0006, 2, 1, NS, 9/10/2020 7:39:11 PM, How could you let this speaker come in and insult our children and crack jokes like that?""
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_Matlock_Frances, Document, , Files\\HM, 0.0006, 2, 2, YD, 11/30/2020 9:26:04 AM, How could you let this speaker come in and insult our children and crack jokes like that?
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 1, NS, 9/10/2020 7:39:11 PM, " She married at seventeen, because it was almost the first boyfriend that was smart enough to be able to manipulate and seduce the elder boys around her "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 2, YD, 11/30/2020 9:26:04 AM, "She married at seventeen, because it was almost the first boyfriend that was smart enough to be able to manipulate and seduce the elder boys around her (simultaneous)--"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 3, NS, 9/10/2020 7:39:11 PM, " But if you have so raped a people, if you have so taken away from a society that which fuels--you know, you don't need Aristotle."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 4, YD, 11/30/2020 9:26:04 AM, "But if you have so raped a people, if you have so taken away from a society that which fuels--you know, you don't need Aristotle."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 5, NS, 9/10/2020 7:39:11 PM, "Speaker 2: This is the foursome. We are the co-chairs of the 100 Women Against Child Abuse, a charity event that I started in alliance with these other three women six years ago."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCabe_Jewell, Document, , Files\\HM, 0.0010, 6, 6, YD, 11/30/2020 9:26:04 AM, "We are the co-chairs of the 100 Women Against Child Abuse, a charity event that I started in alliance with these other three women six years ago."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCann_Renetta, Document, , Files\\HM, 0.0009, 2, 1, NS, 9/10/2020 7:39:11 PM, " And you realize what was going on, but there wasn't a large hue and cry or outrage in my house over the war."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCann_Renetta, Document, , Files\\HM, 0.0009, 2, 2, YD, 11/30/2020 9:26:04 AM, "And you realize what was going on, but there wasn't a large hue and cry or outrage in my house over the war"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McClain_Paula, Document, , Files\\HM, 0.0030, 2, 1, YD, 11/30/2020 9:26:04 AM, "Speaker 1: And he, what had happened to him? Speaker 2: He had been beaten by, in '92 [1992], by these L.A. cops, I mean just really brutalized by these cops and they eventually were, they moved the trial, the police were indicted, they moved the trial out of L.A. [Los Angeles, California], they moved it to Silicon Valley [California], which was, you know, would have been more in favor, favor of the police and they acquitted them for, I think they were eventually brought back on civil rights charges and I think only one was convicted at that point, but it was a pretty horrible, horrible--"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McClain_Paula, Document, , Files\\HM, 0.0030, 2, 2, NS, 9/10/2020 7:39:11 PM, "Speaker 2: He had been beaten by, in '92 [1992], by these L.A. cops, I mean just really brutalized by these cops and they eventually were, they moved the trial, the police were indicted, they moved the trial out of L.A. [Los Angeles, California], they moved it to Silicon Valley [California], which was, you know, would have been more in favor, favor of the police and they acquitted them for, I think they were eventually brought back on civil rights charges and I think only one was convicted at that point, but it was a pretty horrible, horrible-- "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCoy-Lee_Diane, Document, , Files\\HM, 0.0058, 3, 1, NS, 9/10/2020 7:39:11 PM, "Speaker 2: Well, right now I'm writing training for case managers and child protective services, and I was recently assigned to write the family violence training. So it's come full circle because I understand the relationship between family violence and child abuse. Recently there was legislation passed in Georgia, as well as other states, that said if a child witnesses family violence, that's a form of child abuse."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCoy-Lee_Diane, Document, , Files\\HM, 0.0058, 3, 2, AA, 12/13/2020 11:35:58 PM, "Speaker 2: Well, right now I'm writing training for case managers and child protective services, and I was recently assigned to write the family violence training. So it's come full circle because I understand the relationship between family violence and child abuse. Recently there was legislation passed in Georgia, as well as other states, that said if a child witnesses family violence, that's a form of child abuse."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McCoy-Lee_Diane, Document, , Files\\HM, 0.0058, 3, 3, NS, 9/10/2020 7:39:11 PM, "In my work now, I'd like to see us get much further ahead in making that connection between child abuse and domestic violence, but we got a ways to go here in Georgia."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McGowan_Iola, Document, , Files\\HM, 0.0032, 2, 1, NS, 9/10/2020 7:39:11 PM, "Speaker 1: From right to left is Fred Kitchen (ph.), Walter Simmons (ph.), Iola McGowan and Clarence Thomas, presenting an award at a ceremony at the Hilton Hotel [Chicago, Illinois]. Speaker 2: [Iola McGowan with Fred Kitchen (right), Walter Simmons (left of McGowan) and Clarence Thomas (right), not dated, from the collection of Iola McGowan.] "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McGowan_Iola, Document, , Files\\HM, 0.0032, 2, 2, YD, 11/30/2020 9:26:04 AM, "Speaker 1: From right to left is Fred Kitchen (ph.), Walter Simmons (ph.), Iola McGowan and Clarence Thomas, presenting an award at a ceremony at the Hilton Hotel [Chicago, Illinois]. Speaker 2: [Iola McGowan with Fred Kitchen (right), Walter Simmons (left of McGowan) and Clarence Thomas (right), not dated, from the collection of Iola McGowan."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McIntyre_Dorothy, Document, , Files\\HM, 0.0006, 2, 1, YD, 11/30/2020 9:26:04 AM, " I would never insult him and say, this old man is your father (laughter)?"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McIntyre_Dorothy, Document, , Files\\HM, 0.0006, 2, 2, NS, 9/10/2020 7:39:11 PM, "I would never insult him and say, this old man is your father (laughter)?"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McIntyre_Sandye, Document, , Files\\HM, 0.0010, 2, 1, NS, 9/10/2020 7:39:11 PM, That is an insult to accept the price that they give you because that means you don't want to talk to them.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\HM\\HM_McIntyre_Sandye, Document, , Files\\HM, 0.0010, 2, 2, YD, 11/30/2020 9:26:04 AM, That is an insult to accept the price that they give you because that means you don't want to talk to them
