filename,word,count
HM_Grimes_Calvin.txt,2,372
HM_Grimes_Calvin.txt,simultaneous,147
HM_Grimes_Calvin.txt,yeah,107
HM_Grimes_Calvin.txt,right,89
HM_Grimes_Calvin.txt,okay,85
HM_Grimes_Calvin.txt,grimes,81
HM_Grimes_Calvin.txt,business,69
HM_Grimes_Calvin.txt,massachusetts,66
HM_Grimes_Calvin.txt,boston,62
HM_Grimes_Calvin.txt,oil,60
HM_Grimes_Calvin.txt,company,58
HM_Grimes_Calvin.txt,one,57
HM_Grimes_Calvin.txt,oh,56
HM_Grimes_Calvin.txt,people,55
HM_Grimes_Calvin.txt,would,54
HM_Grimes_Calvin.txt,back,48
HM_Grimes_Calvin.txt,like,45
HM_Grimes_Calvin.txt,well,43
HM_Grimes_Sheila.txt,speaker,525
HM_Grimes_Sheila.txt,1,267
HM_Grimes_Sheila.txt,2,265
HM_Grimes_Sheila.txt,okay,97
HM_Grimes_Sheila.txt,school,80
HM_Grimes_Sheila.txt,tuskegee,73
HM_Grimes_Sheila.txt,people,59
HM_Grimes_Sheila.txt,alabama,53
HM_Grimes_Sheila.txt,would,50
HM_Grimes_Sheila.txt,veterinary,48
HM_Grimes_Sheila.txt,actually,48
HM_Grimes_Sheila.txt,right,47
HM_Grimes_Sheila.txt,disease,43
HM_Grimes_Sheila.txt,laughter,43
HM_Grimes_Sheila.txt,well,43
HM_Grimes_Sheila.txt,one,42
HM_Grimes_Sheila.txt,ohio,39
HM_Grimes_Sheila.txt,like,38
HM_Grimes_Sheila.txt,university,36
HM_Grimes_Sheila.txt,years,35
HM_Grimshaw_Jacquelyne.txt,speaker,984
HM_Grimshaw_Jacquelyne.txt,1,536
HM_Grimshaw_Jacquelyne.txt,2,474
HM_Grimshaw_Jacquelyne.txt,like,306
HM_Grimshaw_Jacquelyne.txt,yeah,300
HM_Grimshaw_Jacquelyne.txt,would,251
HM_Grimshaw_Jacquelyne.txt,kind,228
HM_Grimshaw_Jacquelyne.txt,people,223
HM_Grimshaw_Jacquelyne.txt,right,221
HM_Grimshaw_Jacquelyne.txt,time,215
HM_Grimshaw_Jacquelyne.txt,harold,194
HM_Grimshaw_Jacquelyne.txt,could,176
HM_Grimshaw_Jacquelyne.txt,city,171
HM_Grimshaw_Jacquelyne.txt,well,170
HM_Grimshaw_Jacquelyne.txt,one,170
HM_Grimshaw_Jacquelyne.txt,things,169
HM_Grimshaw_Jacquelyne.txt,thing,138
HM_Grimshaw_Jacquelyne.txt,really,137
HM_Grimshaw_Jacquelyne.txt,school,133
HM_Grimshaw_Jacquelyne.txt,okay,127
HM_Gripper_Sheryl.txt,speaker,651
HM_Gripper_Sheryl.txt,1,336
HM_Gripper_Sheryl.txt,2,323
HM_Gripper_Sheryl.txt,would,122
HM_Gripper_Sheryl.txt,okay,106
HM_Gripper_Sheryl.txt,texas,101
HM_Gripper_Sheryl.txt,atlanta,100
HM_Gripper_Sheryl.txt,mother,92
HM_Gripper_Sheryl.txt,school,91
HM_Gripper_Sheryl.txt,waco,90
HM_Gripper_Sheryl.txt,one,86
HM_Gripper_Sheryl.txt,father,83
HM_Gripper_Sheryl.txt,georgia,81
HM_Gripper_Sheryl.txt,black,78
HM_Gripper_Sheryl.txt,grandmother,76
HM_Gripper_Sheryl.txt,harris,68
HM_Gripper_Sheryl.txt,college,67
HM_Gripper_Sheryl.txt,simultaneous,64
HM_Gripper_Sheryl.txt,high,64
HM_Gripper_Sheryl.txt,like,64
HM_Griñan_Jose.txt,speaker,960
HM_Griñan_Jose.txt,1,492
HM_Griñan_Jose.txt,2,478
HM_Griñan_Jose.txt,okay,244
HM_Griñan_Jose.txt,yeah,156
HM_Griñan_Jose.txt,one,131
HM_Griñan_Jose.txt,would,118
HM_Griñan_Jose.txt,florida,114
HM_Griñan_Jose.txt,right,113
HM_Griñan_Jose.txt,back,113
HM_Griñan_Jose.txt,like,111
HM_Griñan_Jose.txt,people,111
HM_Griñan_Jose.txt,grinan,99
HM_Griñan_Jose.txt,well,99
HM_Griñan_Jose.txt,school,94
HM_Griñan_Jose.txt,laughter,83
HM_Griñan_Jose.txt,tampa,81
HM_Griñan_Jose.txt,yes,79
HM_Griñan_Jose.txt,simultaneous,75
HM_Griñan_Jose.txt,time,72
HM_Groomes_Thelma.txt,speaker,454
HM_Groomes_Thelma.txt,1,232
HM_Groomes_Thelma.txt,2,226
HM_Groomes_Thelma.txt,oh,127
HM_Groomes_Thelma.txt,washington,106
HM_Groomes_Thelma.txt,school,90
HM_Groomes_Thelma.txt,one,77
HM_Groomes_Thelma.txt,yeah,77
HM_Groomes_Thelma.txt,well,70
HM_Groomes_Thelma.txt,time,70
HM_Groomes_Thelma.txt,yes,66
HM_Groomes_Thelma.txt,back,60
HM_Groomes_Thelma.txt,could,58
HM_Groomes_Thelma.txt,years,54
HM_Groomes_Thelma.txt,thing,53
HM_Groomes_Thelma.txt,would,51
HM_Groomes_Thelma.txt,high,51
HM_Groomes_Thelma.txt,okay,44
HM_Groomes_Thelma.txt,many,44
HM_Groomes_Thelma.txt,life,41
HM_Gross_Betty.txt,speaker,333
HM_Gross_Betty.txt,1,170
HM_Gross_Betty.txt,2,166
HM_Gross_Betty.txt,would,98
HM_Gross_Betty.txt,one,85
HM_Gross_Betty.txt,illinois,83
HM_Gross_Betty.txt,chicago,78
HM_Gross_Betty.txt,hospital,73
HM_Gross_Betty.txt,provident,58
HM_Gross_Betty.txt,could,54
HM_Gross_Betty.txt,nursing,53
HM_Gross_Betty.txt,black,49
HM_Gross_Betty.txt,nurse,47
HM_Gross_Betty.txt,school,45
HM_Gross_Betty.txt,well,43
HM_Gross_Betty.txt,time,41
HM_Gross_Betty.txt,like,37
HM_Gross_Betty.txt,first,35
HM_Gross_Betty.txt,oh,33
HM_Gross_Betty.txt,people,33
HM_Grundy_Chester.txt,speaker,297
HM_Grundy_Chester.txt,1,153
HM_Grundy_Chester.txt,2,148
HM_Grundy_Chester.txt,would,103
HM_Grundy_Chester.txt,people,87
HM_Grundy_Chester.txt,black,79
HM_Grundy_Chester.txt,time,68
HM_Grundy_Chester.txt,kentucky,66
HM_Grundy_Chester.txt,kind,66
HM_Grundy_Chester.txt,like,63
HM_Grundy_Chester.txt,us,56
HM_Grundy_Chester.txt,really,56
HM_Grundy_Chester.txt,school,56
HM_Grundy_Chester.txt,well,54
HM_Grundy_Chester.txt,things,53
HM_Grundy_Chester.txt,yeah,48
HM_Grundy_Chester.txt,community,43
HM_Grundy_Chester.txt,program,42
HM_Grundy_Chester.txt,students,41
HM_Grundy_Chester.txt,okay,40
HM_Grymes_Sandra.txt,speaker,458
HM_Grymes_Sandra.txt,1,236
HM_Grymes_Sandra.txt,2,226
HM_Grymes_Sandra.txt,would,159
HM_Grymes_Sandra.txt,school,111
HM_Grymes_Sandra.txt,philadelphia,86
HM_Grymes_Sandra.txt,family,81
HM_Grymes_Sandra.txt,pennsylvania,77
HM_Grymes_Sandra.txt,people,76
HM_Grymes_Sandra.txt,mother,65
HM_Grymes_Sandra.txt,new,65
HM_Grymes_Sandra.txt,high,62
HM_Grymes_Sandra.txt,one,60
HM_Grymes_Sandra.txt,simultaneous,59
HM_Grymes_Sandra.txt,us,57
HM_Grymes_Sandra.txt,grymes,52
HM_Grymes_Sandra.txt,years,52
HM_Grymes_Sandra.txt,york,52
HM_Grymes_Sandra.txt,marian,49
HM_Grymes_Sandra.txt,well,49
HM_Gueye_Paul.txt,speaker,619
HM_Gueye_Paul.txt,1,329
HM_Gueye_Paul.txt,2,302
HM_Gueye_Paul.txt,okay,258
HM_Gueye_Paul.txt,one,191
HM_Gueye_Paul.txt,right,145
HM_Gueye_Paul.txt,school,126
HM_Gueye_Paul.txt,actually,121
HM_Gueye_Paul.txt,also,116
HM_Gueye_Paul.txt,physics,106
HM_Gueye_Paul.txt,yes,96
HM_Gueye_Paul.txt,something,91
HM_Gueye_Paul.txt,yeah,89
HM_Gueye_Paul.txt,people,86
HM_Gueye_Paul.txt,like,71
HM_Gueye_Paul.txt,laughter,67
HM_Gueye_Paul.txt,senegal,65
HM_Gueye_Paul.txt,lot,63
HM_Gueye_Paul.txt,thing,63
HM_Gueye_Paul.txt,things,63
HM_Guidry_Carolyn.txt,speaker,663
HM_Guidry_Carolyn.txt,1,343
HM_Guidry_Carolyn.txt,2,332
HM_Guidry_Carolyn.txt,would,117
HM_Guidry_Carolyn.txt,church,113
HM_Guidry_Carolyn.txt,simultaneous,105
HM_Guidry_Carolyn.txt,time,102
HM_Guidry_Carolyn.txt,school,102
HM_Guidry_Carolyn.txt,people,101
HM_Guidry_Carolyn.txt,yeah,92
HM_Guidry_Carolyn.txt,okay,88
HM_Guidry_Carolyn.txt,one,86
HM_Guidry_Carolyn.txt,right,85
HM_Guidry_Carolyn.txt,mississippi,79
HM_Guidry_Carolyn.txt,years,68
HM_Guidry_Carolyn.txt,black,63
HM_Guidry_Carolyn.txt,jackson,61
HM_Guidry_Carolyn.txt,first,57
HM_Guidry_Carolyn.txt,could,56
HM_Guidry_Carolyn.txt,mother,56
HM_Guilford_James.txt,speaker,648
HM_Guilford_James.txt,1,340
HM_Guilford_James.txt,2,327
HM_Guilford_James.txt,yeah,149
HM_Guilford_James.txt,boston,119
HM_Guilford_James.txt,massachusetts,104
HM_Guilford_James.txt,well,104
HM_Guilford_James.txt,street,93
HM_Guilford_James.txt,school,83
HM_Guilford_James.txt,one,71
HM_Guilford_James.txt,hair,69
HM_Guilford_James.txt,people,68
HM_Guilford_James.txt,time,67
HM_Guilford_James.txt,would,65
HM_Guilford_James.txt,shop,56
HM_Guilford_James.txt,right,52
HM_Guilford_James.txt,like,48
HM_Guilford_James.txt,name,46
HM_Guilford_James.txt,could,44
HM_Guilford_James.txt,anyway,40
HM_Guillaume_Robert.txt,speaker,519
HM_Guillaume_Robert.txt,1,269
HM_Guillaume_Robert.txt,2,258
HM_Guillaume_Robert.txt,would,198
HM_Guillaume_Robert.txt,one,118
HM_Guillaume_Robert.txt,simultaneous,113
HM_Guillaume_Robert.txt,could,109
HM_Guillaume_Robert.txt,time,102
HM_Guillaume_Robert.txt,well,91
HM_Guillaume_Robert.txt,louis,89
HM_Guillaume_Robert.txt,like,89
HM_Guillaume_Robert.txt,people,79
HM_Guillaume_Robert.txt,us,76
HM_Guillaume_Robert.txt,yeah,73
HM_Guillaume_Robert.txt,something,70
HM_Guillaume_Robert.txt,black,69
HM_Guillaume_Robert.txt,back,66
HM_Guillaume_Robert.txt,kind,58
HM_Guillaume_Robert.txt,always,57
HM_Guillaume_Robert.txt,thing,54
HM_Guinier_Lani.txt,speaker,168
HM_Guinier_Lani.txt,1,88
HM_Guinier_Lani.txt,2,85
HM_Guinier_Lani.txt,school,84
HM_Guinier_Lani.txt,would,77
HM_Guinier_Lani.txt,york,75
HM_Guinier_Lani.txt,new,70
HM_Guinier_Lani.txt,father,49
HM_Guinier_Lani.txt,one,43
HM_Guinier_Lani.txt,grade,37
HM_Guinier_Lani.txt,high,37
HM_Guinier_Lani.txt,black,33
HM_Guinier_Lani.txt,mother,32
HM_Guinier_Lani.txt,back,30
HM_Guinier_Lani.txt,teacher,27
HM_Guinier_Lani.txt,first,26
HM_Guinier_Lani.txt,people,26
HM_Guinier_Lani.txt,class,25
HM_Guinier_Lani.txt,could,23
HM_Guinier_Lani.txt,queens,22
HM_Gumbs_Godfrey.txt,speaker,518
HM_Gumbs_Godfrey.txt,1,263
HM_Gumbs_Godfrey.txt,2,259
HM_Gumbs_Godfrey.txt,okay,158
HM_Gumbs_Godfrey.txt,would,158
HM_Gumbs_Godfrey.txt,yes,130
HM_Gumbs_Godfrey.txt,one,118
HM_Gumbs_Godfrey.txt,right,83
HM_Gumbs_Godfrey.txt,yeah,79
HM_Gumbs_Godfrey.txt,well,79
HM_Gumbs_Godfrey.txt,time,59
HM_Gumbs_Godfrey.txt,university,54
HM_Gumbs_Godfrey.txt,students,52
HM_Gumbs_Godfrey.txt,guiana,46
HM_Gumbs_Godfrey.txt,physics,46
HM_Gumbs_Godfrey.txt,also,45
HM_Gumbs_Godfrey.txt,could,44
HM_Gumbs_Godfrey.txt,school,42
HM_Gumbs_Godfrey.txt,two,42
HM_Gumbs_Godfrey.txt,research,42
HM_Gunn_Will.txt,speaker,637
HM_Gunn_Will.txt,1,347
HM_Gunn_Will.txt,2,307
HM_Gunn_Will.txt,school,158
HM_Gunn_Will.txt,okay,152
HM_Gunn_Will.txt,one,88
HM_Gunn_Will.txt,air,86
HM_Gunn_Will.txt,force,84
HM_Gunn_Will.txt,time,80
HM_Gunn_Will.txt,right,80
HM_Gunn_Will.txt,well,80
HM_Gunn_Will.txt,would,80
HM_Gunn_Will.txt,academy,77
HM_Gunn_Will.txt,yes,72
HM_Gunn_Will.txt,year,67
HM_Gunn_Will.txt,first,66
HM_Gunn_Will.txt,gunn,62
HM_Gunn_Will.txt,people,60
HM_Gunn_Will.txt,high,55
HM_Gunn_Will.txt,like,54
HM_Gunter-Smith_Pamela.txt,speaker,702
HM_Gunter-Smith_Pamela.txt,1,368
HM_Gunter-Smith_Pamela.txt,2,346
HM_Gunter-Smith_Pamela.txt,okay,200
HM_Gunter-Smith_Pamela.txt,school,147
HM_Gunter-Smith_Pamela.txt,time,143
HM_Gunter-Smith_Pamela.txt,would,138
HM_Gunter-Smith_Pamela.txt,one,113
HM_Gunter-Smith_Pamela.txt,spelman,79
HM_Gunter-Smith_Pamela.txt,well,78
HM_Gunter-Smith_Pamela.txt,people,76
HM_Gunter-Smith_Pamela.txt,like,73
HM_Gunter-Smith_Pamela.txt,right,72
HM_Gunter-Smith_Pamela.txt,family,65
HM_Gunter-Smith_Pamela.txt,students,61
HM_Gunter-Smith_Pamela.txt,lot,58
HM_Gunter-Smith_Pamela.txt,college,51
HM_Gunter-Smith_Pamela.txt,always,50
HM_Gunter-Smith_Pamela.txt,nashville,49
HM_Gunter-Smith_Pamela.txt,university,49
HM_Guy-Sheftall_Beverly.txt,speaker,553
HM_Guy-Sheftall_Beverly.txt,1,283
HM_Guy-Sheftall_Beverly.txt,2,277
HM_Guy-Sheftall_Beverly.txt,women,153
HM_Guy-Sheftall_Beverly.txt,simultaneous,123
HM_Guy-Sheftall_Beverly.txt,would,108
HM_Guy-Sheftall_Beverly.txt,black,94
HM_Guy-Sheftall_Beverly.txt,well,76
HM_Guy-Sheftall_Beverly.txt,okay,71
HM_Guy-Sheftall_Beverly.txt,spelman,69
HM_Guy-Sheftall_Beverly.txt,school,59
HM_Guy-Sheftall_Beverly.txt,college,58
HM_Guy-Sheftall_Beverly.txt,time,53
HM_Guy-Sheftall_Beverly.txt,first,53
HM_Guy-Sheftall_Beverly.txt,one,47
HM_Guy-Sheftall_Beverly.txt,atlanta,46
HM_Guy-Sheftall_Beverly.txt,mother,46
HM_Guy-Sheftall_Beverly.txt,people,43
HM_Guy-Sheftall_Beverly.txt,yeah,43
HM_Guy-Sheftall_Beverly.txt,also,42
HM_Guyot_Lawrence.txt,speaker,441
HM_Guyot_Lawrence.txt,1,229
HM_Guyot_Lawrence.txt,2,222
HM_Guyot_Lawrence.txt,people,201
HM_Guyot_Lawrence.txt,mississippi,160
HM_Guyot_Lawrence.txt,one,114
HM_Guyot_Lawrence.txt,right,76
HM_Guyot_Lawrence.txt,us,72
HM_Guyot_Lawrence.txt,would,71
HM_Guyot_Lawrence.txt,school,71
HM_Guyot_Lawrence.txt,well,71
HM_Guyot_Lawrence.txt,black,68
HM_Guyot_Lawrence.txt,time,59
HM_Guyot_Lawrence.txt,rights,57
HM_Guyot_Lawrence.txt,freedom,55
HM_Guyot_Lawrence.txt,guyot,50
HM_Guyot_Lawrence.txt,could,50
HM_Guyot_Lawrence.txt,historymaker,49
HM_Guyot_Lawrence.txt,political,48
HM_Guyot_Lawrence.txt,civil,46
HM_Guyton_Tyree.txt,speaker,1319
HM_Guyton_Tyree.txt,1,677
HM_Guyton_Tyree.txt,2,662
HM_Guyton_Tyree.txt,okay,225
HM_Guyton_Tyree.txt,yeah,218
HM_Guyton_Tyree.txt,would,211
HM_Guyton_Tyree.txt,people,199
HM_Guyton_Tyree.txt,right,140
HM_Guyton_Tyree.txt,na,131
HM_Guyton_Tyree.txt,time,127
HM_Guyton_Tyree.txt,laughter,120
HM_Guyton_Tyree.txt,detroit,118
HM_Guyton_Tyree.txt,well,116
HM_Guyton_Tyree.txt,michigan,111
HM_Guyton_Tyree.txt,back,111
HM_Guyton_Tyree.txt,project,106
HM_Guyton_Tyree.txt,like,105
HM_Guyton_Tyree.txt,simultaneous,104
HM_Guyton_Tyree.txt,school,92
HM_Guyton_Tyree.txt,heidelberg,90
HM_Guy_Jasmine.txt,speaker,878
HM_Guy_Jasmine.txt,1,455
HM_Guy_Jasmine.txt,2,443
HM_Guy_Jasmine.txt,like,325
HM_Guy_Jasmine.txt,okay,162
HM_Guy_Jasmine.txt,yeah,158
HM_Guy_Jasmine.txt,school,153
HM_Guy_Jasmine.txt,would,152
HM_Guy_Jasmine.txt,time,130
HM_Guy_Jasmine.txt,people,119
HM_Guy_Jasmine.txt,na,118
HM_Guy_Jasmine.txt,atlanta,116
HM_Guy_Jasmine.txt,simultaneous,109
HM_Guy_Jasmine.txt,well,103
HM_Guy_Jasmine.txt,new,100
HM_Guy_Jasmine.txt,guy,99
HM_Guy_Jasmine.txt,right,96
HM_Guy_Jasmine.txt,lot,90
HM_Guy_Jasmine.txt,kind,89
HM_Guy_Jasmine.txt,really,89
HM_Haas_Geraldine.txt,speaker,789
HM_Haas_Geraldine.txt,1,407
HM_Haas_Geraldine.txt,2,399
HM_Haas_Geraldine.txt,people,128
HM_Haas_Geraldine.txt,like,111
HM_Haas_Geraldine.txt,right,107
HM_Haas_Geraldine.txt,chicago,106
HM_Haas_Geraldine.txt,okay,103
HM_Haas_Geraldine.txt,well,100
HM_Haas_Geraldine.txt,really,92
HM_Haas_Geraldine.txt,one,88
HM_Haas_Geraldine.txt,time,87
HM_Haas_Geraldine.txt,illinois,82
HM_Haas_Geraldine.txt,school,79
HM_Haas_Geraldine.txt,music,76
HM_Haas_Geraldine.txt,would,75
HM_Haas_Geraldine.txt,new,75
HM_Haas_Geraldine.txt,us,72
HM_Haas_Geraldine.txt,yeah,72
HM_Haas_Geraldine.txt,bey,70
HM_Haddon_Phoebe.txt,speaker,1796
HM_Haddon_Phoebe.txt,1,924
HM_Haddon_Phoebe.txt,2,917
HM_Haddon_Phoebe.txt,yeah,307
HM_Haddon_Phoebe.txt,simultaneous,203
HM_Haddon_Phoebe.txt,school,189
HM_Haddon_Phoebe.txt,yes,174
HM_Haddon_Phoebe.txt,law,111
HM_Haddon_Phoebe.txt,one,109
HM_Haddon_Phoebe.txt,people,101
HM_Haddon_Phoebe.txt,would,96
HM_Haddon_Phoebe.txt,oh,94
HM_Haddon_Phoebe.txt,new,84
HM_Haddon_Phoebe.txt,university,81
HM_Haddon_Phoebe.txt,time,80
HM_Haddon_Phoebe.txt,really,77
HM_Haddon_Phoebe.txt,well,75
HM_Haddon_Phoebe.txt,right,74
HM_Haddon_Phoebe.txt,mother,73
HM_Haddon_Phoebe.txt,bassette,63
HM_Haden_Laurie.txt,speaker,684
HM_Haden_Laurie.txt,1,351
HM_Haden_Laurie.txt,2,342
HM_Haden_Laurie.txt,okay,198
HM_Haden_Laurie.txt,would,120
HM_Haden_Laurie.txt,law,115
HM_Haden_Laurie.txt,school,108
HM_Haden_Laurie.txt,right,97
HM_Haden_Laurie.txt,people,84
HM_Haden_Laurie.txt,new,66
HM_Haden_Laurie.txt,university,66
HM_Haden_Laurie.txt,yes,65
HM_Haden_Laurie.txt,yeah,65
HM_Haden_Laurie.txt,north,64
HM_Haden_Laurie.txt,simultaneous,56
HM_Haden_Laurie.txt,carolina,56
HM_Haden_Laurie.txt,york,54
HM_Haden_Laurie.txt,like,54
HM_Haden_Laurie.txt,color,48
HM_Haden_Laurie.txt,time,48
HM_Haile_Sossina.txt,speaker,782
HM_Haile_Sossina.txt,1,403
HM_Haile_Sossina.txt,2,393
HM_Haile_Sossina.txt,okay,233
HM_Haile_Sossina.txt,yeah,147
HM_Haile_Sossina.txt,right,126
HM_Haile_Sossina.txt,would,100
HM_Haile_Sossina.txt,like,93
HM_Haile_Sossina.txt,lot,88
HM_Haile_Sossina.txt,well,87
HM_Haile_Sossina.txt,people,87
HM_Haile_Sossina.txt,school,79
HM_Haile_Sossina.txt,really,69
HM_Haile_Sossina.txt,also,69
HM_Haile_Sossina.txt,ethiopia,66
HM_Haile_Sossina.txt,one,66
HM_Haile_Sossina.txt,science,52
HM_Haile_Sossina.txt,much,50
HM_Haile_Sossina.txt,yes,49
HM_Haile_Sossina.txt,actually,47
HM_Hair_Princell.txt,speaker,721
HM_Hair_Princell.txt,1,371
HM_Hair_Princell.txt,2,359
HM_Hair_Princell.txt,simultaneous,185
HM_Hair_Princell.txt,really,154
HM_Hair_Princell.txt,right,153
HM_Hair_Princell.txt,okay,149
HM_Hair_Princell.txt,school,101
HM_Hair_Princell.txt,yeah,92
HM_Hair_Princell.txt,one,92
HM_Hair_Princell.txt,would,90
HM_Hair_Princell.txt,time,75
HM_Hair_Princell.txt,like,71
HM_Hair_Princell.txt,well,63
HM_Hair_Princell.txt,news,63
HM_Hair_Princell.txt,florida,61
HM_Hair_Princell.txt,people,56
HM_Hair_Princell.txt,na,52
HM_Hair_Princell.txt,good,50
HM_Hair_Princell.txt,way,49
HM_Haizlip_Shirlee.txt,speaker,928
HM_Haizlip_Shirlee.txt,1,477
HM_Haizlip_Shirlee.txt,2,461
HM_Haizlip_Shirlee.txt,simultaneous,169
HM_Haizlip_Shirlee.txt,okay,153
HM_Haizlip_Shirlee.txt,yeah,149
HM_Haizlip_Shirlee.txt,black,134
HM_Haizlip_Shirlee.txt,would,128
HM_Haizlip_Shirlee.txt,people,128
HM_Haizlip_Shirlee.txt,school,114
HM_Haizlip_Shirlee.txt,right,113
HM_Haizlip_Shirlee.txt,well,104
HM_Haizlip_Shirlee.txt,one,100
HM_Haizlip_Shirlee.txt,taylor,96
HM_Haizlip_Shirlee.txt,like,88
HM_Haizlip_Shirlee.txt,mother,83
HM_Haizlip_Shirlee.txt,new,80
HM_Haizlip_Shirlee.txt,haizlip,79
HM_Haizlip_Shirlee.txt,lot,75
HM_Haizlip_Shirlee.txt,father,74
HM_Hale-Wilson_Larzette.txt,speaker,230
HM_Hale-Wilson_Larzette.txt,1,117
HM_Hale-Wilson_Larzette.txt,2,115
HM_Hale-Wilson_Larzette.txt,okay,60
HM_Hale-Wilson_Larzette.txt,would,33
HM_Hale-Wilson_Larzette.txt,alpha,27
HM_Hale-Wilson_Larzette.txt,us,24
HM_Hale-Wilson_Larzette.txt,laughter,19
HM_Hale-Wilson_Larzette.txt,right,19
HM_Hale-Wilson_Larzette.txt,one,19
HM_Hale-Wilson_Larzette.txt,basileus,19
HM_Hale-Wilson_Larzette.txt,university,18
HM_Hale-Wilson_Larzette.txt,people,18
HM_Hale-Wilson_Larzette.txt,well,18
HM_Hale-Wilson_Larzette.txt,kind,18
HM_Hale-Wilson_Larzette.txt,things,17
HM_Hale-Wilson_Larzette.txt,sorority,17
HM_Hale-Wilson_Larzette.txt,supreme,17
HM_Hale-Wilson_Larzette.txt,golden,16
HM_Hale-Wilson_Larzette.txt,utah,14
HM_Haley_George.txt,speaker,304
HM_Haley_George.txt,1,159
HM_Haley_George.txt,2,150
HM_Haley_George.txt,haley,110
HM_Haley_George.txt,school,97
HM_Haley_George.txt,would,86
HM_Haley_George.txt,well,85
HM_Haley_George.txt,one,75
HM_Haley_George.txt,things,64
HM_Haley_George.txt,college,63
HM_Haley_George.txt,us,62
HM_Haley_George.txt,like,60
HM_Haley_George.txt,course,58
HM_Haley_George.txt,little,52
HM_Haley_George.txt,okay,52
HM_Haley_George.txt,arkansas,52
HM_Haley_George.txt,university,49
HM_Haley_George.txt,really,48
HM_Haley_George.txt,law,47
HM_Haley_George.txt,time,46
HM_Hale_Cecil.txt,speaker,571
HM_Hale_Cecil.txt,1,295
HM_Hale_Cecil.txt,2,283
HM_Hale_Cecil.txt,okay,114
HM_Hale_Cecil.txt,one,100
HM_Hale_Cecil.txt,would,84
HM_Hale_Cecil.txt,time,73
HM_Hale_Cecil.txt,simultaneously,66
HM_Hale_Cecil.txt,school,65
HM_Hale_Cecil.txt,like,63
HM_Hale_Cecil.txt,great,61
HM_Hale_Cecil.txt,radio,60
HM_Hale_Cecil.txt,people,58
HM_Hale_Cecil.txt,station,56
HM_Hale_Cecil.txt,black,55
HM_Hale_Cecil.txt,way,55
HM_Hale_Cecil.txt,could,54
HM_Hale_Cecil.txt,guy,51
HM_Hale_Cecil.txt,first,49
HM_Hale_Cecil.txt,back,48
HM_Hallman_Vicki.txt,speaker,567
HM_Hallman_Vicki.txt,1,298
HM_Hallman_Vicki.txt,2,274
HM_Hallman_Vicki.txt,texas,169
HM_Hallman_Vicki.txt,one,137
HM_Hallman_Vicki.txt,people,124
HM_Hallman_Vicki.txt,really,124
HM_Hallman_Vicki.txt,na,115
HM_Hallman_Vicki.txt,time,111
HM_Hallman_Vicki.txt,okay,99
HM_Hallman_Vicki.txt,would,93
HM_Hallman_Vicki.txt,lot,84
HM_Hallman_Vicki.txt,like,82
HM_Hallman_Vicki.txt,always,81
HM_Hallman_Vicki.txt,dallas,78
HM_Hallman_Vicki.txt,school,78
HM_Hallman_Vicki.txt,never,75
HM_Hallman_Vicki.txt,could,71
HM_Hallman_Vicki.txt,first,71
HM_Hallman_Vicki.txt,us,69
HM_Hall_Annie.txt,speaker,571
HM_Hall_Annie.txt,1,295
HM_Hall_Annie.txt,2,288
HM_Hall_Annie.txt,jaquelyn,78
HM_Hall_Annie.txt,reeves,69
HM_Hall_Annie.txt,like,52
HM_Hall_Annie.txt,would,48
HM_Hall_Annie.txt,school,48
HM_Hall_Annie.txt,okay,40
HM_Hall_Annie.txt,good,33
HM_Hall_Annie.txt,church,33
HM_Hall_Annie.txt,oh,32
HM_Hall_Annie.txt,hall,27
HM_Hall_Annie.txt,mother,26
HM_Hall_Annie.txt,ever,23
HM_Hall_Annie.txt,huh,21
HM_Hall_Annie.txt,right,20
HM_Hall_Annie.txt,name,19
HM_Hall_Annie.txt,us,18
HM_Hall_Annie.txt,yeah,18
HM_Hall_Anthony.txt,speaker,1168
HM_Hall_Anthony.txt,1,599
HM_Hall_Anthony.txt,2,585
HM_Hall_Anthony.txt,simultaneous,405
HM_Hall_Anthony.txt,school,285
HM_Hall_Anthony.txt,houston,254
HM_Hall_Anthony.txt,okay,236
HM_Hall_Anthony.txt,texas,231
HM_Hall_Anthony.txt,would,188
HM_Hall_Anthony.txt,time,187
HM_Hall_Anthony.txt,one,179
HM_Hall_Anthony.txt,yeah,163
HM_Hall_Anthony.txt,high,151
HM_Hall_Anthony.txt,right,133
HM_Hall_Anthony.txt,laughter,114
HM_Hall_Anthony.txt,well,114
HM_Hall_Anthony.txt,black,112
HM_Hall_Anthony.txt,like,111
HM_Hall_Anthony.txt,kind,111
HM_Hall_Anthony.txt,people,110
HM_Hall_Evangeline.txt,speaker,309
HM_Hall_Evangeline.txt,1,157
HM_Hall_Evangeline.txt,2,154
HM_Hall_Evangeline.txt,would,64
HM_Hall_Evangeline.txt,people,60
HM_Hall_Evangeline.txt,one,52
HM_Hall_Evangeline.txt,na,52
HM_Hall_Evangeline.txt,right,46
HM_Hall_Evangeline.txt,florida,45
HM_Hall_Evangeline.txt,us,42
HM_Hall_Evangeline.txt,like,40
HM_Hall_Evangeline.txt,well,39
HM_Hall_Evangeline.txt,could,38
HM_Hall_Evangeline.txt,never,35
HM_Hall_Evangeline.txt,simultaneous,35
HM_Hall_Evangeline.txt,mother,34
HM_Hall_Evangeline.txt,good,32
